cpu,platform,platform_core_num,bench_env,os_type,os_release,os_version,blender_version,bench_version,bench_max_core_num,bench_hash,test_type,mp_type,core_num,cpu_rating,core_rating,avg_time,med_time,min_time,max_time
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,1,0.7995924928396477,0.7995924928396477,1.2506370544433594,1.2506370544433594,1.2506370544433594,1.2506370544433594
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,2,1.4932533174005043,0.7466266587002521,1.3394606113433838,1.3394606113433838,1.327707290649414,1.3512139320373535
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,3,2.066984385884023,0.6889947952946743,1.4513908227284749,1.451402187347412,1.449873924255371,1.4528963565826416
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,4,2.6349877926415366,0.6587469481603841,1.518141269683838,1.522944450378418,1.4966986179351807,1.529977560043335
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,5,3.0059439139742525,0.6011887827948506,1.663524866104126,1.6701319217681885,1.638420581817627,1.6803884506225586
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,6,3.3891022435310565,0.5648503739218428,1.7711509068806965,1.7939777374267578,1.699981927871704,1.7968854904174805
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,7,3.673808832775052,0.5248298332535789,1.905762025288173,1.9138176441192627,1.8512053489685059,1.932506799697876
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,8,3.959581318290418,0.49494766478630225,2.020713895559311,2.029839038848877,1.983320951461792,2.0531301498413086
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,9,4.410130211686805,0.49001446796520054,2.041313648223877,2.040684223175049,1.988624095916748,2.0963499546051025
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,10,4.915597964913289,0.49155979649132886,2.0356853723526003,2.0389386415481567,1.957791805267334,2.1090123653411865
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,11,5.132926710416361,0.4666297009469419,2.1554930210113525,2.2017548084259033,1.9360501766204834,2.3559939861297607
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,standart,16,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,1_0_1,16,dde0a94438d54bb8,particle_movement,mp,12,5.328571301126365,0.4440476084271971,2.2876125375429788,2.4449390172958374,1.8917980194091797,2.5774383544921875
