cpu,hardware,bench_env,os_type,os_release,os_version,blender_version,test_type,mp_type,core_num,cpu_rating,core_rating,avg_time,med_time,min_time,max_time,bench_hash
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,1,0.33565282984683287,0.33565282984683287,2.979268789291382,2.979268789291382,2.979268789291382,2.979268789291382,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,2,0.6251541649466771,0.31257708247333854,3.1992108821868896,3.1992108821868896,3.19901442527771,3.1994073390960693,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,3,0.8736390900749686,0.29121303002498955,3.433917284011841,3.4322350025177,3.4298934936523438,3.4396233558654785,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,4,1.1056532480115102,0.27641331200287755,3.6180647015571594,3.61974561214447,3.5784871578216553,3.654280424118042,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,5,1.2571143412720438,0.25142286825440874,3.9773927688598634,3.9782915115356445,3.958280086517334,3.9910202026367188,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,6,1.4039139931576805,0.23398566552628008,4.274298071861267,4.292740702629089,4.169459104537964,4.304721355438232,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,7,1.5158789791514107,0.21655413987877295,4.618791137422834,4.650714635848999,4.457414150238037,4.657794952392578,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,8,1.659844000038983,0.20748050000487286,4.82072913646698,4.837077617645264,4.68870735168457,4.904978036880493,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,9,1.8005599497014348,0.20006221663349277,5.015579700469971,4.903253793716431,4.729022264480591,5.56454610824585,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,10,1.9191653679073262,0.19191653679073262,5.248871326446533,4.989866375923157,4.673179388046265,5.82640528678894,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,11,2.041808679567585,0.18561897086978044,5.472721316597679,5.982511281967163,4.695135831832886,6.173631191253662,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,12,2.1123644557351406,0.17603037131126173,5.811031738917033,6.364644765853882,4.576982259750366,6.491689443588257,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,13,2.0915997493819627,0.16089228841399714,6.328571429619422,6.579290390014648,4.809854984283447,7.244670152664185,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,14,2.1311911268582047,0.1522279376327289,6.718278135572161,7.185380935668945,4.7563395500183105,7.591588497161865,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,15,2.057163348893666,0.13714422325957773,7.445631504058838,7.813544988632202,4.661972761154175,8.224997758865356,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,mp,16,1.9263808954767079,0.12039880596729424,8.308123901486397,8.28450059890747,8.063703060150146,8.551724195480347,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,1,0.33844675817085124,0.33844675817085124,2.954674482345581,2.954674482345581,2.954674482345581,2.954674482345581,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,2,0.4507354655064598,0.2253677327532299,2.2185962200164795,2.2185962200164795,2.2185962200164795,2.2185962200164795,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,3,0.4953833710650939,0.1651277903550313,2.0186386108398438,2.0186386108398438,2.0186386108398438,2.0186386108398438,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,4,0.5281389249714292,0.1320347312428573,1.8934412002563477,1.8934412002563477,1.8934412002563477,1.8934412002563477,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,5,0.5470977355656365,0.10941954711312729,1.827826976776123,1.827826976776123,1.827826976776123,1.827826976776123,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,6,0.5621545174901955,0.09369241958169926,1.7788703441619873,1.7788703441619873,1.7788703441619873,1.7788703441619873,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,7,0.5742992728534416,0.08204275326477738,1.7412524223327637,1.7412524223327637,1.7412524223327637,1.7412524223327637,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,8,0.5828266740184028,0.07285333425230035,1.715775966644287,1.715775966644287,1.715775966644287,1.715775966644287,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,9,0.5825221575701282,0.06472468417445869,1.7166728973388672,1.7166728973388672,1.7166728973388672,1.7166728973388672,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,10,0.5823963804619482,0.05823963804619482,1.7170436382293701,1.7170436382293701,1.7170436382293701,1.7170436382293701,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,11,0.5823131790384671,0.05293756173076974,1.7172889709472656,1.7172889709472656,1.7172889709472656,1.7172889709472656,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,12,0.5812980828532266,0.04844150690443555,1.720287799835205,1.720287799835205,1.720287799835205,1.720287799835205,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,13,0.5408126662195035,0.0416009743245772,1.8490691184997559,1.8490691184997559,1.8490691184997559,1.8490691184997559,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,14,0.5611894319927578,0.04008495942805413,1.7819294929504395,1.7819294929504395,1.7819294929504395,1.7819294929504395,62f75a8dd4b24a0e
Intel(R) Xeon(R) E-2388G CPU @ 3.20GHz,hosting,bare,Lnx,5.15.0-30-generic,#31-Ubuntu SMP Thu May 5 10:00:34 UTC 2022,4.0.2,particle_movement,th,15,0.5635341374958568,0.037568942499723784,1.7745153903961182,1.7745153903961182,1.7745153903961182,1.7745153903961182,62f75a8dd4b24a0e
